name,lat_first,lon_first,lat_centroid,lon_centroid,description
rong23-salka,-9.836319,-66.358329,-11.585051,-69.45079799999999,Rondonia Geoglyph 280m - Salkantay GPS arc : n-s ratio = 1.0 : 0.500002 (+1m)
rong30-ncec,40.04103679,-82.43106901,15.080769895,-74.499947005,Rondonia Geoglyph 324 x 308m Great Circle - n-s 49.920534° = 1.861275 s22 (+13m) epoch hopewell ys = 18.6127085 years per lunar standstill period
ronge-aripz-macht,-13.164079,-72.544742,-10.791928333333333,-66.097979,Rondonia Geoglyph 432m - Aripuana Zanja 403 x 338m - Machupicchu Torreon e-w ratio @ aripz = 1.0 : 1.861239 (+0.5m) epoch inca os = 18.6123968 orbits per lunar standstill period Rondonia Geoglyph 432m - Aripuana Zanja 403 x 338m - Machupicchu Carved Rock ronge-aripz-maccr e-w ratio @ aripz = 1.0 : 1.861204 (-2m) Web Archive
ronge-belav-beflg,-9.861705,-66.426563,-10.209825,-67.02459366666666,Rondonia Geoglyph 432m - Bela Vista Geoglyph 420m - Bella Flor Geoglifo 380 x 340m n-s ratio @ belav = 1.0 : 0.599969 (-2.5m) n-s ratio @ ronge = 1.0 : 0.400031 (+2.5m)
ronge-macht-nocp,40.05469583,-82.4442625,5.676303943333333,-73.80518916666666,Rondonia Geoglyph 432m - Machupicchu Torreon - Newark Octagon e-w ratio @ macht = 1.0: 0.618028 (-7m) e-w ratio @ nocp = 1.0 : 0.618036 (+4m) e-w ratio @ ronge = 1.0 : 2.618050 (-4m) phi ratio  1.0 : 0.618034 = 1.618034 : 1.0 Web Archive
ronge-nocp-nccm,-9.861705,-66.426563,23.411339536666663,-77.10057146333334,"Rondonia Geoglyph 432m - Newark Octagon - Eagle Mound n-s ratio @ nocp = 1.0 : 0.000274 (+0.2m) epoch hopewell od = 0.0027378 orbits per day n-s ratio @ nocp = 1.0 : 3652.0499 (+0.2m) epoch hopewell do = 365.2564674 days per orbit arcs ratio @ ronge = 1.0 : 1.000314 Observatory Circle - Rondonia Geoglyph 432m nocc-ronge n-s : e-w @ ronge = 1.0 : 3.141491 (+44m) Note:  Margin of error concerns are amplified with relatively proximate intra-site distances, even when the data is GPS derived. Machupicchu Archaeogeodesy For intra-site anaylsis, precise GPS or direct survey is necessary to attain reasonable confidence in the results. Comparing a monument at Machupicchu to the nearby Waynapicchu and Machupicchu peaks, given near precise  datums, the margin of error would be nearer five parts in two thousand, or one part in four hundred. The intra-site results in the KML file are in a separate folder due to the lessor geodetic scale and correlated lower confidence in results.  Given the correlation between larger scale and much greater confidence in the results, I prefer researching regional and global monument relationships and geodetic properties such as latitude. As previously discussed , I almost entirely eschew determinations on the scale of single monuments, such as alignments of megaliths in a stone circle or openings in earthworks.  Of course, global scale relationships and site latitudes provide context and possibly greater confidence in intra-site analyses."
ronge-rong30-rong23,-9.861705,-66.426563,-9.859173666666667,-66.451239,Rondonia Geoglyph 432m - Rondonia Geoglyph 324 x 308m - Rondonia Geoglyph 280m arcs ratio @ rong30 = 1.0 : 0.666928 (+6m)
ronge-tikrp-ncec,40.04103679,-82.43106901,15.799763263333332,-79.49493800333333,Rondonia Geoglyph 432m - Tikal Radial Pyramid - Great Circle arcs ratio @ tikrp = 1.0 : 0.666669 (+8m)
ronge-uinti-chhpc,-13.175667,-72.557333,-10.877042000000001,-72.05394866666667,Rondonia Geoglyph 432m - Urubamba Intihuatana GPS - Chavin Plaza Circular n-s ratio @ uinti = 1.0 : 0.925193 (-2m) epoch inca ml = 0.9251987 moons per lunar orbit n-s ratio @ chhpc = 1.0 : 0.074807 (+2m) epoch inca yl = 0.074804221 years per lunar orbit n-s ratio @ uinti = 1.0 : 0.080855 (+2m) epoch inca ym = 0.0808521 years per moon
ronge-zulem-nocp,-9.861705,-66.426563,10.130996943333333,-75.6481115,Rondonia Geoglyph 432m - Zuleta Mound - Newark Octagon e-w ratio @ nocp = 1.0 : 0.272870 (+5m) epoch hopewell rn = 27.2867236 rotations per lunar nodal period
ronz43-nocga-ailli,40.053222,-82.446715,3.802547833333333,-70.88105639666666,Rondonia Zanja 329 x 280m - Octagon Gateway - Apu Illimani GPS e-w ratio @ ailli = 1.0 : 0.366234 (-14m) epoch hopewell ry = 366.242358 rotations per year
ronza-carac-nosc,-12.163747,-64.432005,16.18934366666667,-78.48198966666666,Rondonia Zanja 472 x 427m - Caracol - Octagon Small Circle arcs ratio @ nosc = 1.0 : 0.366008 (-14m) epoch hopewell ld = 0.03660099 lunar orbits per day Web Archive
rparq-fenim-nocc,40.05207671,-82.44861007,16.023136570000002,-80.31035702333332,Rancho Parana Quadrangle 237 x 230m - Aguada Fenix Mound - Observatory Circle e-w ratio @ fenim = 1.0 : 0.365256 (-2m) epoch hopewell do = 365.2564674	days per orbit Photo credit: Dr. Robert S. Walker
rpars-fenim-noom,40.05113889,-82.45013889,16.022266963333333,-80.31229363,Rancho Parana Square 216m - Aguada Fenix Mound - Observatory Mound e-w ratio @ fenim = 1.0 : 0.365257 (+2m) epoch hopewell do = 365.2564674	days per orbit Photo credit: Dr. Robert S. Walker
rpars-fenix-ncec,40.04103679,-82.43106901,16.01878659666667,-80.30533633666666,Rancho Parana Square 216m - Aguada Fenix - Great Circle e-w ratio @ fenix = 1.0 : 0.366011 (+2m) epoch hopewell ld = 0.0366010 lunar orbits per day Photo credit: Dr. Robert S. Walker
sgaen-huamo-nccm,-10.265453,-67.06337,6.7545615933333325,-75.90880963000001,San Gabriel Enclosure 240m - Huaca Moxeke - Eagle Mound e-w ratio @ nccm = 1.0 : 0.273220 (+6m) epoch hopewell dl = 27.321666 days per lunar orbit
sgaen-huamo-nocga,-10.265453,-67.06337,6.758626333333332,-75.914085,San Gabriel Enclosure 240m - Huaca Moxeke - Newark Octagon Gateway e-w ratio @ nocga = 1.0 : 0.273968 (+6m) epoch hopewell rl = 27.396467 rotations per lunar orbit
sgaen-seccp-octag,-10.265453,-67.06337,6.775508851666667,-75.91471922166667,San Gabriel Enclosure 240m - Sechin Circular Plaza - Octagon Earthwork e-w ratio @ octag = 1.0 : 0.273783 (+4m) epoch hopewell od = 0.0027378 orbits per day
sgaen-taukh-nocc,-10.265453,-67.06337,6.778602236666667,-75.91902902333334,San Gabriel Enclosure 240m - Taukachi Huaca - Observatory Circle e-w ratio @ nocc = 1.0 : 0.273217 (-0.1m) epoch hopewell dl = 27.321666 days per lunar orbit
sjudc-hdsol-ncec,40.04103679,-82.43106901,7.107030596666667,-76.46506400333334,Sao Judas Circle 320m - Huaca del Sol - Great Circle n-s ratio @ hdsol = 1.0 : 19.597977 (+9m) epoch hopewell et = 19.598656 eclipse nodal intervals per lunar orbit turn Web Archive
sjudc-nocc,40.05207671,-82.44861007,14.731549855,-75.208867535,Sao Judas Circle 320m - Observatory Circle arc 52.390424° = 1.800011 s29 (+36m) Sao Judas Circle 320m - Observatory Mound noom-sjudc arc 48.004737° = 1.799993 s29 (-23m) Sao Judas Circle 320m - Huaca Huallamarca - Observatory Mound sjudc-hhual-noom arcs ratio @ noom = 1.0 : 0.999996 (-24m) Sao Judas Circle 320m - Tumi Chucua Zanja - Newark Octagon sjudc-tuchz-nocp e-w ratio @ sjudc = 1.0 : 0.124986 (-23m) Observatory Circle = 321 meters Sao Judas Circle = 320 meters
sjudc-nocga,40.053222,-82.446715,14.7321225,-75.20792,Sao Judas Circle 320m - Newark Octagon Gateway e-w 14.477590° sine = 0.250001 (+9m) Sao Judas Circle 320m - Tumi Chucua Zanja - Newark Octagon nocp-tuchz-sjudc e-w ratio @ sjudc = 1.0 : 0.124986 (-23m) Newark Octagon Work Photo Gallery
sjudc-parp3-nesqc,40.04678331,-82.423833,5.734194770000001,-75.765147,Sao Judas Circle 320m - Pachacamac III - Newark Square e-w ratio @ sjudc = 1.0 : 0.618024 (-16m) e-w ratio @ parp3 = 1.0 : 0.618060 (+26m) e-w ratio @ nesqc = 1.0 : 2.617966 (+16m) phi ratio 1.0 : 0.618034... = 1.618034... : 1.0 Sao Judas Circle 320m - Pachacamac Monjas - Great Circle Gateway sjudc-pachm-ncgc e-w ratio @ pachm = 1.0 : 0.618031 (-2.5m)
sjue1-chhla-nccm,-10.614976,-68.041123,6.610786926666667,-75.88344863,Sao Judas Enclosure 258 x 242m - Chavin Lanzon - Eagle Mound e-w ratio @ nccm = 1.0 : 0.365020 (+15m) epoch hopewell lr = 0.0365011 lunar orbits per rotation
sjuen-hdsol-nocp,40.05469583,-82.4442625,7.07364661,-76.53252216666665,Sao Judas Enclosure 305 x 260m - Huaca del Sol -  Newark Octagon e-w ratio @ hdsol = 1.0 : 0.318295 (-18m) e-w ratio @ hdsol = 1.0 : 3.141740 (-18m)
slorz-chhla-nocp,-15.514862,-65.682168,4.9820476099999995,-75.10158816666667,San Lorenzo Zanja 1015 x 660m - Chavin de Huantar Lanzon - Newark Octagon e-w ratio @ nocp = 1.0 : 0.314157 (-4m) pi = 3.14159265… : 1.0 : 0.3183099…
slorz-pmoon-noom,-15.514862,-65.682168,14.745326296666667,-82.32539263,San Lorenzo Zanja 1015 x 660m - Pyramid of the Moon - Observatory Mound n-s ratio @ nocc = 1.0 : 0.366257 (+3m) epoch hopewell ro = 366.256467	rotations per orbit SW Mojos Platform - Pyramid of the Sun - Observatory Circle swmop-pdsol-nocc n-s ratio @ nocc = 1.0 : 0.366242 (-1m) epoch hopewell ry = 366.242358 rotations per year 1846 × 1186 pixels
smadg-ailli-huasc,-9.099323,-68.71307,-11.625166833333333,-71.36692339666666,Sena Madureira Geoglyph 364m - Apu Illimani GPS - Huascarán GPS arcs ratio @ ailli = 1.0 : 0.625015 (+20m)
smadg-iaman-mapic,-13.163568,-72.545397,-11.395180000000002,-64.93725533333334,Sena Madureira Geoglyph 364m - Iamacu North - Machupicchu Courtyard arcs ratio @ smadg = 1.0 : 0.365014 (+6m) epoch hopewell lr = 0.0365011 lunar orbits per rotation Sena Madureira Geoglyph 364m - Iamacu Circle 168m - Machupicchu Courtyard arcs ratio @ smadg = 1.0 : 0.365003 (-12m) Web Archive
smadg-mpsar-ailli,-16.6550445,-67.78363119,-12.972014833333333,-69.68082606333333,Sena Madureira Geoglyph 364m - Sacred Rock - Apu Illimani GPS n-s ratio @ smadg = 1.0 : 1.859937 (+0.1m) epoch hopewell yt = 18.5993727 years per lunar orbit turn Web Archive
smadg-noom-grcrm,39.91686111,-80.74472222,23.62289233333333,-77.30264370333333,Sena Madureira Geoglyph 364m - Observatory Mound - Grave Creek Mound GPS n-s ratio @ noom = 1.0 : 0.002732 (-1m) epoch hopewell dl = 27.321666 days per lunar orbit n-s ratio @ grcrm = 1.0 : 0.002739 (-1m) epoch hopewell rl = 27.3964674 rotations per lunar orbit n-s ratio @ lacoe = 1.0 : 0.997268 (+10m) epoch hopewell dr = 0.99726967 days per rotation n-s ratio @ noom = 1.0 : 0.002732 (+9m) epoch hopewell or = 0.00273033 orbits per rotation n-s ratio @ noom = 1.0 : 0.002739 (+9m) epoch hopewell od = 0.00273780 orbits per day noom-grcrm arc 1.313591° = cir / 274.0578499
triuq-fenim-nocga,40.053222,-82.446715,15.832405333333332,-80.30798366666666,Triunfo Quadrangle 196 x 185m - Aguada Fenix Mound - Newark Octagon Gateway e-w ratio @ 1.0 : 0.366255 (-3m) epoch hopewell do = 365.2564674 days per orbit Rancho Parana Quadrangle 237 x 230m - Aguada Fenix Mound - Observatory Circle nocc-fenim-rparq e-w ratio @ fenim = 1.0 : 0.365256 (-2m) epoch hopewell do = 365.2564674 days per orbit Acre Triple Square 230m - Newark Octagon Gateway acrts-nocga arc 51.853756° tan = 1.273230 (-24m) 4 / pi tan = 1.273240 (-24m)
triuq-pachs-nccm,-10.360685,-67.334271,5.80585126,-75.55566062999999,Triunfo Quadrangle 196 x 185m - Pachacamac - Eagle Mound e-w ratio @ nccm = 1.0 : 0.366245 (+5m) epoch hopewell ry = 366.242358	rotations per year Triunfo Quadrangle 196 x 185m - Pachacamac - Great Circle triuq-pachs-ncec e-w ratio @ ncec = 1.0 : 0.366253 (-6m) epoch hopewell ro = 366.256467 rotations per orbit
ronza-popoe-nccm,40.04102778,-82.43088889,20.171235593333332,-79.42205696333333,Rondonia Zanja 472 x 427m - Poverty Point Earthworks - Eagle Mound arcs ratio @ popoe = 1.0 : 0.199998 (-14m)
tuchm-nocc,-11.147689,-66.160197,14.452193855,-74.304403535,"Tumi Chucua Mound - Observatory Circle n-s : e-w ratio @ tuchm = 10.0 : 3.14157 (-14m) Tumi Chucua Mound - Observatory Mound tuchm-noom n-s : e-w ratio @ tuchm = 10.0 : 3.14192 (+19m) tuchm-noom n-s : e-w° = 1.0 : 3.14297 (-791m) given 22 / 7 = 3.142857 (+66m) Download the KML file - Tumichucua, Newark, and Pi ArchaeoBlog"
tuchz-abuno-mmapi,-11.145879,-66.159941,-11.433334533333332,-68.4789315,Tumi Chucua Zanja - Abuna Oval 342 x 315m - Montaña Machupicchu n-s ratio @ abuno = 1.0 : 0.365059 (+17m) epoch hopewell lr = 0.0365011 lunar orbits per rotation Web Archive
tuchz-abuno-nocp,40.05469583,-82.4442625,6.309809943333334,-71.77971649999999,Tumi Chucua Zanja - Abuna Oval 342 x 315m - Newark Octagon e-w ratio @ abuno = 1.0 : 0.366003 (+3m) epoch hopewell ld = 0.0366010 lunar orbits per day ArchaeoBlog
tuchz-abuno-veros,-11.145879,-66.159941,-11.432853333333334,-68.43182566666667,Tumi Chucua Zanja - Abuna Oval 342 x 315m - Veronica Summit n-s ratio @ abuno = 1.0 : 0.365224 (-6m) epoch hopewell dy = 365.2423969 days per year Web Archive
tuchz-acrtq,-9.885919,-66.958291,-10.515899000000001,-66.559116,Tumi Chucua Zanja - Acre Triple Quadrangle 320 x 230m n-s : e-w ratio @ acrtq = 1.0 : 0.628306 (-2m) pi / 5.0 = 0.628318
tuchz-acrtq-ailli,-16.6550445,-67.78363119,-12.562280833333332,-66.96728773,Tumi Chucua Zanja - Acre Triple Quadrangle 320 x 230m - Apu Illimani GPS n-s ratio @ acrtq = 1.0 : 0.186133 (+5m) epoch hopewell ys = 18.6127085 years per lunar standstill period Tumi Chucua Zanja - Apu Illimani GPS tuchz-ailli arc 5.729995° = 0.100007 r (+46m)
tuchz-amaov-ronza,-12.163747,-64.432005,-10.956494000000001,-65.920554,Tumi Chucua Zanja - Amazonas Oval 480 x 440m - Rondonia Zanja 472 x 427m arcs ratio @ amaov = 1.0 : 0.500013 (+5m)
tuchz-amazo-ailli,-16.6550445,-67.78363119,-12.393462833333333,-66.85415506333334,Tumi Chucua Zanja - Amazonas Oval 340 x 320m - Apu Illimani GPS arcs ratio @ tuchz = 1.0 : 0.318190 (+5m) arcs ratio @ tuchz = 3.142779 : 1.0 (+5m) 22 / 7 = 3.142857
tuchz-amazo,-11.145879,-66.159941,-10.262672,-66.38941700000001,Tumi Chucua Zanja - Amazonas Oval 340 x 320m arc : e-w @ amazo = 1.0 : 0.249989 (-2m)
tuchz-aripz-tapaz,-11.145879,-66.159941,-10.119654333333335,-61.05235066666666,Tumi Chucua Zanja - Aripuana Zanja 403 x 338m - Tapajos Zanja 380 x 373m n-s ratio @ tapaz = 1.0 : 0.399972 (-4m)
tuchz-carac-nccm,40.04102778,-82.43088889,16.524808926666665,-79.05384796333334,Tumi Chucua Zanja - Caracol - Eagle Mound e-w ratio @ carac = 1.0 : 0.273968 (+7m) epoch hopewell rl = 27.396467 rotations per lunar orbit Web Archive
tuchz-casti-noom,40.05113889,-82.45013889,16.52940496333333,-79.05957529666667,Tumi Chucua Zanja - Castillo - Observatory Mound e-w ratio @ casti = 1.0 : 0.273042 (-4m) epoch hopewell yr = 0.00273043 years per rotation Web Archive
tuchz-ldant-nocp,-11.145879,-66.159941,15.553464943333333,-79.50233183333334,Tumi Chucua Zanja - La Danta GPS - Newark Octagon e-w ratio @ ldant = 1.0 : 0.314138 (-56m) pi = 3.14159265… : 1.0 : 0.3183099… Newark Octagon F - La Danta GPS - Tumi Chucua Zanja ldant-nof-tuchz e-w ratio @ ldant = 1.0 : 0.314151 (-21m) ArchaeoBlog
tuchz-libci-ncec,-11.145879,-66.159941,22.71647830666667,-77.15587081666666,Tumi Chucua Zanja - Liberty Circle - Great Circle e-w ratio @ ncec = 1.0 : 0.027382 (+5m) epoch hopewell yd = 0.0027379 years per day Tumi Chucua Zanja - Liberty Circle - Eagle Mound tuchz-libci-nccm e-w ratio @ nccm = 1.0 : 0.027393 (-6m) epoch hopewell rl = 27.396467 rotations per lunar orbit
tuchz-lomxz-chhpc,-11.145879,-66.159941,-12.000888333333334,-69.231673,Tumi Chucua Zanja - Loma X Zanja - Chavin Plaza Circular n-s ratio @ chhpc = 1.0 : 0.273778 (-1m) epoch chavin od = 0.0027378 orbits per day
tuchz-mapic-ailli,-13.163568,-72.545397,-13.654830500000001,-68.82965639666666,Tumi Chucua Zanja - Machupicchu Courtyard - Apu Illimani GPS n-s ratio @ tuchz = 1.0 : 0.366242 (precise) epoch inca ry = 366.2422185 rotations per year Web Archive
tuchz-monja-nocp,40.05469583,-82.4442625,7.044706276666666,-75.56394949999999,Tumi Chucua Zanja - Wamachuco Monjas - Newark Octagon e-w ratio @ monja = 1.0 : 0.365252 (-6m) epoch hopewell do = 365.2564674 days per orbit Tumi Chucua Mound - Wamachuko Castillo - Great Circle tuchm-wamac-ncec e-w ratio @ wamac = 1.0 : 0.365006 (-6m) epoch hopewell lr = 0.036501057 lunar orbits per rotation Web Archive
tuchz-mwayn-ancog,-15.854253,-68.541413,-13.385575699999999,-69.0824084,Tumi Chucua Zanja - Waynapicchu - Ancohuma GPS arcs ratio @ tuchz = 1.0 : 0.800018 (+13m) mpqsr-tuchz-ancog n-s ratio @ mpqsr = 1.0 : 0.750034 (+10m) Web Archive
tuchz-sebaj-popoe,-11.145879,-66.159941,4.008662666666667,-78.60930466666667,Tumi Chucua Zanja - Sechin Bajo - Poverty Point Earthworks arcs ratio @ sebaj = 1.0 : 0.273780 (-1m) epoch chavin od = 0.0027378 orbits per day Tumi Chucua Zanja - Sechin Bajo Primer Edificio - Poverty Point A sebpe-povpa-tuchz arcs ratio @ sebpe = 1.0 : 0.273788 (-14m) epoch chavin yd = 0.0027379 years per day Aripuana Zanja 403 x 338m - Sechin Bajo - Poverty Point Earthworks aripz-secba-popoe n-s ratio @ aripz = 1.0 : 0.002730 (-1m) epoch chavin or = 0.0027303 orbits per rotation Sechin Circular Plaza - Poverty Point A seccp-popma e-w 13.176554° = 1.000015 c27 (+22m) seccp-popma e-w 13.176554° = 0.03660154 cir (+22m) epoch chavin ld = 0.03660098 lunar orbits per day
tuchz-sjudc-nocp,40.05469583,-82.4442625,6.106613276666667,-72.1911095,Tumi Chucua Zanja - Sao Judas Circle 320m - Newark Octagon e-w ratio @ sjudc = 1.0 : 0.124986 (-23m) Sao Judas Circle 320m - Observatory Circle nocc-sjudc arc 52.390424° = 1.800011 s29 (+35m) Sao Judas Circle 320m - Newark Octagon - Qin Pyramid sjudc-nocp-qinsh arcs ratio @ nocp = 1.0 : 0.499994 (-73m) Web Archive
tuchz-smadg-nccm,40.04102778,-82.43088889,6.598608593333334,-72.43463329666668,Tumi Chucua Zanja - Sena Madureira Geoglyph 364m - Eagle Mound e-w ratio @ smadg = 1.0 : 0.186118 (-3m) epoch hopewell os = 18.6119915 orbits per lunar standstill period
tuchz-uteci-nccm,37.123937,-108.333548,22.006361926666667,-85.64145929666667,"Tumi Chucua Zanja - Ute Circle - Eagle Mound arcs ratio @ nccm = 1.0 : 2.618053 (-16m) phi ratio 0.618034... : 1.0 = 1.0 : 1.618034... Phi squared = 2.618034... Ute Circle - La Plata Circle uteci-lplac n-s : e-w ratio @ uteci = 1.0 : 0.628418 (+2m) pi * 2.0 = 6.2831853... : 1.0 : 0.159154943... Holmes Group article with lidar image of La Plata Circle. Ute Circle, one of several Southwest great circles, is smaller than Tumi Chucua and larger than the Great Circle.  The two circles in my graphic illustrating their relative sizes are based on mean radii.  The sixteen meter circle in the center is the margin of error for the center-on-center arc distances ratio from Eagle Mound at the center of Newark's Great Circle. The relationship of Newark's Observatory Circle and Tumi Chucua Zanja expresses pi redundantly. Download the KML file - Tumichucua, Newark, and Pi - tumichucua.kml"
tuchm-wamac-ncec,40.04103679,-82.43106901,7.036651596666666,-75.55715400333334,Tumi Chucua Mound - Wamachuko Castillo - Great Circle e-w ratio @ wamac = 1.0 : 0.365006 (-6m) epoch hopewell lr = 0.036501057 lunar orbits per rotation Newark Ellipse Work - Wamachuko Castillo - Aconcagua GPS neew-wamac-acong e-w ratio @ wamac = 1.0 : 1.859977 (-10m) epoch hopewell yt = 18.599373 years per lunar orbit turn Web Archive
tuchz-xapen-sjudc,-11.145879,-66.159941,-10.839473666666668,-67.500026,Tumi Chucua Zanja - Xapuri Enclosure 340m - Sao Judas Circle 320m arcs ratio @ xapen = 1.0 : 0.200049 (+12m) Xapuri Enclosure is a 340m roughly circular earthwork with several irradiating linear earthworks.
xapen-chhpq-nocp,40.05469583,-82.4442625,6.558866943333332,-75.99742583333334,Xapuri Enclosure 340m - Chavin Plaza - Newark Octagon arcs ratio @ xapen = 1.0 : 0.166668 (+6m) Xapuri Enclosure 340m - Chavin Plaza Circular - Intiwatana UTM xapen-chhpc-intih n-s ratio @ chhpc = 1.0 : 0.333335 (+1m)
xapen-intih-chhpc,-9.593754,-77.17795,-11.180140666666667,-72.698209,Xapuri Enclosure 340m - Intiwatana UTM - Chavin Plaza Circular n-s ratio @ intih = 1.0 : 0.6666598 (-3m) n-s ratio @ chhpc = 1.0 : 0.333341 (+3m)
xapen-jasio-amao10,-13.7214,-63.741007,-11.389563666666666,-66.41415833333333,Xapuri Enclosure 340m - Jasiaquiri Oval 360 x 320m - Amazonas Oval 366 x 316m e-w ratio @ amao10 = 1.0 : 0.366005 (-2m) epoch hopewell ld = 0.03660099 lunar orbits per day
xapen-jasio-amats,-13.7214,-63.741007,-11.211030666666666,-66.44178866666667,Xapuri Enclosure 340m - Jasiaquiri Oval 360 x 320m - Amazonas Triple Square 260m e-w ratio @ xapen = 1.0 : 0.250035 (+18m) Photo credit: Dr. Robert S. Walker
xapen-jasio-lvice,-10.783565,-68.371012,-12.322452333333333,-67.09215066666667,Xapuri Enclosure 340m - Jasiaquiri Oval 360 x 320m - La Victoria Enclosure 390 x 260m n-s ratio @ lvice = 1.0 : 0.749933 (-12m)
xapen-machk-thorc,-13.162485,-72.544829,10.088019496666668,-47.49331092,Xapuri Enclosure 340m - Machupicchu Kallanka - Thornborough Centre n-s ratio @ xapen = 1.0 : 0.036602 (+10m) epoch hopewell ld = 0.0366010 lunar orbits per day Machupicchu Carved Rock - Xapuri Enclosure 340m - Thornborough North maccr-xapen-thonc n-s ratio @ maccr = 1.0 : 0.036602 (+8m)
xapen-placc-bacsq,-10.218232,-67.158253,-9.907238333333334,-67.568378,Xapuri Enclosure 340m - Placido de Castro Circle 171m - Boca do Acre Square 175m n-s ratio @ xapen = 1.0 : 0.273948 (-4m) epoch hopewell rl = 27.396467 rotations per lunar orbit
xapen-plcdq-nocc,40.05207671,-82.44861007,6.3549202366666675,-72.66378669,Xapuri Enclosure 340m - Plácido de Castro Double Quadrangle 130 x 124m - Observatory Circle e-w ratio @ xapen = 1.0 : 0.085190 (-9m) epoch hopewell em = 0.0851960 eclipse nodal intervals per moon e-w ratio @ plcdq = 1.0 : 0.078503 (-8m) epoch hopewell en = 0.0785074 eclipse nodal intervals per nodal period e-w ratio @ nocc = 1.0 : 0.921497 (+8m) epoch hopewell mn = 0.9214926 moons per lunar nodal period
xapen-plcdq,-10.203751,-67.171738,-10.493658,-67.771375,Xapuri Enclosure 340m - Placido de Castro Double Quadrangle 130 x 124m arc 1.314047° = 0.100001 r27 (+1m)
